order_id,customer_id,region,city,product_id,product_name,category,quantity,unit_price,discount,sales,profit,ship_mode,order_date,delivery_date,rating
ORD08125,CUST0117,South,Bangalore,P012,Bookshelf 5-Tier,Furniture,4,4599,0,18396,3491.1,Standard,2023-01-15,2023-01-20,4
ORD08126,CUST0675,North,Jaipur,P002,Laptop Stand,Electronics,4,899,0.1,3236.4,902.6,Standard,2024-04-27,2024-05-02,4
ORD08127,CUST0205,South,Coimbatore,P010,Cotton Hoodie,Clothing,3,1299,0,3897,581.61,Express,2024-03-10,2024-03-12,4
ORD08128,CUST0735,South,Hyderabad,P010,Cotton Hoodie,Clothing,2,1299,0.1,2338.2,391.72,Overnight,2023-03-19,2023-03-20,4
ORD08129,CUST1176,North,Delhi,P001,Wireless Earbuds,Electronics,2,1299,0.15,2208.3,796.19,Same Day,2023-01-21,2023-01-21,1
ORD08130,CUST0164,North,Chandigarh,P016,Data Science Handbook,Books,4,699,0.05,2656.2,712.56,Standard,2024-03-16,2024-03-21,4
ORD08131,CUST0871,West,Mumbai,P011,Office Desk Chair,Furniture,1,8999,0,8999,3307.19,Same Day,2023-03-12,2023-03-12,5
ORD08132,CUST0213,North,Delhi,P007,Women's Kurta Set,Clothing,4,999,0,3996,786.27,Same Day,2023-11-06,2023-11-06,3
ORD08133,CUST0913,North,Lucknow,P017,Business Strategy,Books,2,399,0.1,718.2,157.95,Overnight,2024-06-09,2024-06-10,4
ORD08134,CUST0913,North,Lucknow,P008,Denim Jacket,Clothing,5,1799,0.15,7645.75,1486.38,Standard,2023-12-01,2023-12-06,4
ORD08135,CUST0673,East,Bhubaneswar,P004,Mechanical Keyboard,Electronics,4,2499,0.05,9496.2,1566.52,Standard,2024-05-17,2024-05-22,5
ORD08136,CUST0783,East,Bhubaneswar,P006,Men's Running Shoes,Clothing,2,1899,0,3798,1041.34,Standard,2023-09-03,2023-09-08,4
ORD08137,CUST0032,West,Surat,P001,Wireless Earbuds,Electronics,3,1299,0.15,3312.45,782.35,Express,2023-06-22,2023-06-24,4
ORD08138,CUST1200,North,Delhi,P007,Women's Kurta Set,Clothing,1,999,0.05,949.05,125.01,Standard,2023-11-02,2023-11-07,4
ORD08139,CUST0446,West,Surat,P008,Denim Jacket,Clothing,1,1799,0.1,1619.1,253.78,Standard,2024-06-04,2024-06-09,5
ORD08140,CUST0095,West,Pune,P017,Business Strategy,Books,4,399,0.1,1436.4,424.57,Standard,2024-05-29,2024-06-03,5
ORD08141,CUST0806,West,Nagpur,P009,Yoga Pants,Clothing,5,899,0.1,4045.5,1128.43,Overnight,2023-05-17,2023-05-18,5
ORD08142,CUST0813,North,Lucknow,P002,Laptop Stand,Electronics,4,899,0.2,2876.8,903.34,Same Day,2023-05-17,2023-05-17,5
ORD08143,CUST0857,South,Chennai,P001,Wireless Earbuds,Electronics,3,1299,0.1,3507.3,1191.52,Same Day,2023-07-20,2023-07-20,4
ORD08144,CUST0549,West,Pune,P020,Fitness Dumbbells,Sports,2,1999,0.1,3598.2,758.51,Overnight,2023-05-13,2023-05-14,4
ORD08145,CUST0824,East,Kolkata,P011,Office Desk Chair,Furniture,3,8999,0,26997,5126.09,Express,2023-01-31,2023-02-02,4
ORD08146,CUST0325,West,Surat,P019,Yoga Mat,Sports,4,699,0.1,2516.4,895.33,Standard,2023-02-22,2023-02-27,4
ORD08147,CUST0346,North,Chandigarh,P006,Men's Running Shoes,Clothing,2,1899,0.05,3608.1,774.37,Express,2024-02-08,2024-02-10,3
ORD08148,CUST0480,Central,Raipur,P016,Data Science Handbook,Books,2,699,0.15,1188.3,356.15,Standard,2023-05-10,2023-05-15,4
ORD08149,CUST0271,South,Hyderabad,P010,Cotton Hoodie,Clothing,3,1299,0.15,3312.45,1104.39,Standard,2023-03-09,2023-03-14,4
ORD08150,CUST0719,South,Kochi,P016,Data Science Handbook,Books,2,699,0.15,1188.3,278.51,Express,2023-04-03,2023-04-05,4
ORD08151,CUST0124,East,Bhubaneswar,P017,Business Strategy,Books,5,399,0.15,1695.75,484.15,Overnight,2024-05-24,2024-05-25,4
ORD08152,CUST0711,North,Delhi,P013,Study Table,Furniture,2,6999,0,13998,5190.91,Standard,2023-04-11,2023-04-16,3
ORD08153,CUST0208,Central,Indore,P001,Wireless Earbuds,Electronics,4,1299,0.15,4416.6,1067.23,Standard,2023-11-30,2023-12-05,5
ORD08154,CUST0658,West,Nagpur,P011,Office Desk Chair,Furniture,4,8999,0,35996,6489.55,Standard,2024-01-03,2024-01-08,5
ORD08155,CUST0250,South,Kochi,P008,Denim Jacket,Clothing,3,1799,0.05,5127.15,1237.89,Overnight,2023-10-21,2023-10-22,3
ORD08156,CUST0932,West,Ahmedabad,P017,Business Strategy,Books,4,399,0.15,1356.6,427.05,Express,2023-06-20,2023-06-22,3
ORD08157,CUST0574,Central,Jabalpur,P017,Business Strategy,Books,2,399,0.05,758.1,123.73,Standard,2023-02-14,2023-02-19,5
ORD08158,CUST0927,North,Chandigarh,P014,Bedside Table,Furniture,3,3299,0.05,9402.15,1337.69,Standard,2023-12-23,2023-12-28,3
ORD08159,CUST0312,West,Nagpur,P007,Women's Kurta Set,Clothing,4,999,0.05,3796.2,468.11,Express,2024-03-19,2024-03-21,5
ORD08160,CUST0754,North,Lucknow,P009,Yoga Pants,Clothing,1,899,0.1,809.1,281.39,Standard,2024-02-08,2024-02-13,4
ORD08161,CUST1037,West,Mumbai,P018,Cricket Bat,Sports,2,1499,0.2,2398.4,414.4,Express,2024-01-05,2024-01-07,4
ORD08162,CUST0515,East,Patna,P019,Yoga Mat,Sports,2,699,0.05,1328.1,300.1,Standard,2023-09-19,2023-09-24,4
ORD08163,CUST0425,West,Surat,P010,Cotton Hoodie,Clothing,3,1299,0.1,3507.3,1153.36,Express,2024-01-10,2024-01-12,5
ORD08164,CUST0413,South,Bangalore,P011,Office Desk Chair,Furniture,3,8999,0,26997,8919.16,Express,2023-06-17,2023-06-19,4
ORD08165,CUST1033,North,Amritsar,P003,USB-C Hub,Electronics,5,699,0,3495,1138.17,Standard,2023-09-18,2023-09-23,5
ORD08166,CUST0943,South,Hyderabad,P006,Men's Running Shoes,Clothing,2,1899,0.15,3228.3,606.93,Standard,2023-11-22,2023-11-27,2
ORD08167,CUST0355,East,Guwahati,P018,Cricket Bat,Sports,2,1499,0,2998,785.87,Express,2023-06-13,2023-06-15,4
ORD08168,CUST0996,West,Pune,P006,Men's Running Shoes,Clothing,4,1899,0.15,6456.6,1363.05,Overnight,2024-01-04,2024-01-05,4
ORD08169,CUST0401,West,Pune,P007,Women's Kurta Set,Clothing,3,999,0.05,2847.15,777.83,Standard,2023-08-06,2023-08-11,5
ORD08170,CUST0577,West,Pune,P007,Women's Kurta Set,Clothing,5,999,0.15,4245.75,890.13,Express,2023-05-27,2023-05-29,4
ORD08171,CUST0993,West,Nagpur,P002,Laptop Stand,Electronics,4,899,0.1,3236.4,684.95,Standard,2024-02-13,2024-02-18,3
ORD08172,CUST0130,West,Ahmedabad,P009,Yoga Pants,Clothing,4,899,0,3596,1090.93,Standard,2024-01-17,2024-01-22,4
ORD08173,CUST0887,West,Ahmedabad,P016,Data Science Handbook,Books,5,699,0,3495,913.45,Express,2023-01-08,2023-01-10,4
ORD08174,CUST0624,South,Bangalore,P017,Business Strategy,Books,5,399,0.1,1795.5,576.22,Express,2024-03-18,2024-03-20,4
ORD08175,CUST0015,North,Amritsar,P009,Yoga Pants,Clothing,3,899,0,2697,664.73,Overnight,2023-11-06,2023-11-07,5
ORD08176,CUST0588,South,Coimbatore,P010,Cotton Hoodie,Clothing,4,1299,0.05,4936.2,1685.93,Express,2023-01-22,2023-01-24,5
ORD08177,CUST0799,East,Patna,P016,Data Science Handbook,Books,4,699,0,2796,1021.63,Overnight,2023-01-25,2023-01-26,1
ORD08178,CUST0464,South,Coimbatore,P001,Wireless Earbuds,Electronics,4,1299,0,5196,803.14,Standard,2023-06-16,2023-06-21,3
ORD08179,CUST0732,North,Lucknow,P019,Yoga Mat,Sports,2,699,0.2,1118.4,254.77,Standard,2023-03-05,2023-03-10,4
ORD08180,CUST1015,West,Pune,P017,Business Strategy,Books,5,399,0.1,1795.5,661.58,Overnight,2023-05-10,2023-05-11,5
ORD08181,CUST0113,South,Hyderabad,P001,Wireless Earbuds,Electronics,4,1299,0,5196,1545.13,Express,2023-06-22,2023-06-24,5
ORD08182,CUST1119,East,Kolkata,P002,Laptop Stand,Electronics,4,899,0.25,2697.0,608.29,Overnight,2024-02-14,2024-02-15,4
ORD08183,CUST0197,South,Bangalore,P010,Cotton Hoodie,Clothing,3,1299,0.05,3702.15,501.1,Same Day,2023-06-14,2023-06-14,4
ORD08184,CUST1065,North,Chandigarh,P001,Wireless Earbuds,Electronics,2,1299,0,2598,690.86,Express,2023-02-16,2023-02-18,1
ORD08185,CUST0194,North,Jaipur,P005,Webcam HD,Electronics,1,1599,0.2,1279.2,196.24,Standard,2023-11-21,2023-11-26,3
ORD08186,CUST0950,East,Kolkata,P019,Yoga Mat,Sports,4,699,0.2,2236.8,772.82,Standard,2023-09-22,2023-09-27,4
ORD08187,CUST0156,South,Kochi,P004,Mechanical Keyboard,Electronics,2,2499,0,4998,1638.67,Standard,2023-09-05,2023-09-10,4
ORD08188,CUST1157,South,Hyderabad,P003,USB-C Hub,Electronics,5,699,0.05,3320.25,897.96,Standard,2024-06-16,2024-06-21,3
ORD08189,CUST0386,West,Mumbai,P006,Men's Running Shoes,Clothing,2,1899,0.2,3038.4,662.89,Standard,2023-04-29,2023-05-04,4
ORD08190,CUST1096,North,Amritsar,P007,Women's Kurta Set,Clothing,3,999,0,2997,654.67,Standard,2024-03-09,2024-03-14,5
ORD08191,CUST0912,West,Mumbai,P019,Yoga Mat,Sports,5,699,0.2,2796.0,407.62,Overnight,2023-08-11,2023-08-12,4
ORD08192,CUST0970,South,Hyderabad,P001,Wireless Earbuds,Electronics,1,1299,0,1299,364.6,Overnight,2023-06-15,2023-06-16,4
ORD08193,CUST1066,Central,Jabalpur,P007,Women's Kurta Set,Clothing,2,999,0.15,1698.3,424.48,Standard,2023-06-22,2023-06-27,3
ORD08194,CUST0023,West,Pune,P007,Women's Kurta Set,Clothing,3,999,0.1,2697.3,563.12,Express,2024-02-26,2024-02-28,4
ORD08195,CUST0553,West,Pune,P019,Yoga Mat,Sports,4,699,0.1,2516.4,892.34,Express,2023-11-27,2023-11-29,5
ORD08196,CUST1036,South,Hyderabad,P017,Business Strategy,Books,2,399,0.15,678.3,207.4,Standard,2024-05-14,2024-05-19,4
ORD08197,CUST0681,East,Patna,P007,Women's Kurta Set,Clothing,4,999,0,3996,974.06,Express,2023-10-25,2023-10-27,3
ORD08198,CUST1183,East,Patna,P007,Women's Kurta Set,Clothing,1,999,0,999,197.46,Standard,2024-05-11,2024-05-16,4
ORD08199,CUST0456,North,Lucknow,P015,Python Programming,Books,5,499,0.1,2245.5,565.33,Standard,2023-09-23,2023-09-28,3
ORD08200,CUST0520,West,Surat,P001,Wireless Earbuds,Electronics,5,1299,0.05,6170.25,2244.6,Standard,2023-05-25,2023-05-30,4
ORD08201,CUST0548,West,Ahmedabad,P003,USB-C Hub,Electronics,3,699,0.15,1782.45,551.45,Express,2024-06-12,2024-06-14,2
ORD08202,CUST0920,South,Coimbatore,P003,USB-C Hub,Electronics,3,699,0.2,1677.6,480.04,Overnight,2023-09-26,2023-09-27,1
ORD08203,CUST0528,North,Lucknow,P001,Wireless Earbuds,Electronics,4,1299,0.15,4416.6,1619.19,Standard,2023-01-16,2023-01-21,2
ORD08204,CUST0392,West,Nagpur,P001,Wireless Earbuds,Electronics,4,1299,0.05,4936.2,1603.05,Standard,2023-07-18,2023-07-23,3
ORD08205,CUST0737,East,Ranchi,P011,Office Desk Chair,Furniture,5,8999,0.1,40495.5,8901.79,Standard,2023-01-29,2023-02-03,5
ORD08206,CUST0690,West,Mumbai,P016,Data Science Handbook,Books,3,699,0,2097,596.26,Standard,2024-04-29,2024-05-04,4
ORD08207,CUST0193,East,Guwahati,P003,USB-C Hub,Electronics,4,699,0.1,2516.4,543.11,Express,2023-09-12,2023-09-14,5
ORD08208,CUST0969,West,Mumbai,P002,Laptop Stand,Electronics,5,899,0,4495,556.92,Standard,2023-10-15,2023-10-20,5
ORD08209,CUST1130,Central,Gwalior,P017,Business Strategy,Books,1,399,0.25,299.25,88.34,Overnight,2023-05-11,2023-05-12,3
ORD08210,CUST0390,West,Ahmedabad,P006,Men's Running Shoes,Clothing,5,1899,0.05,9020.25,1298.47,Standard,2024-02-22,2024-02-27,3
ORD08211,CUST0235,South,Bangalore,P015,Python Programming,Books,1,499,0,499,186.02,Express,2023-07-17,2023-07-19,5
ORD08212,CUST0906,North,Delhi,P008,Denim Jacket,Clothing,5,1799,0.1,8095.5,3062.66,Standard,2023-08-01,2023-08-06,5
ORD08213,CUST0359,East,Ranchi,P020,Fitness Dumbbells,Sports,3,1999,0,5997,1909.33,Same Day,2023-06-20,2023-06-20,5
ORD08214,CUST0065,South,Kochi,P009,Yoga Pants,Clothing,5,899,0.1,4045.5,654.92,Standard,2023-03-05,2023-03-10,2
ORD08215,CUST0382,East,Bhubaneswar,P020,Fitness Dumbbells,Sports,5,1999,0.1,8995.5,2984.63,Standard,2024-04-18,2024-04-23,5
ORD08216,CUST0374,East,Bhubaneswar,P008,Denim Jacket,Clothing,5,1799,0.1,8095.5,2998.92,Standard,2024-06-03,2024-06-08,3
ORD08217,CUST0004,North,Jaipur,P009,Yoga Pants,Clothing,4,899,0.15,3056.6,829.37,Standard,2024-01-08,2024-01-13,3
ORD08218,CUST0154,South,Chennai,P020,Fitness Dumbbells,Sports,5,1999,0.05,9495.25,2826.3,Express,2023-10-18,2023-10-20,5
ORD08219,CUST0423,West,Surat,P004,Mechanical Keyboard,Electronics,3,2499,0.05,7122.15,1764.35,Express,2023-09-20,2023-09-22,3
ORD08220,CUST1018,West,Mumbai,P016,Data Science Handbook,Books,4,699,0,2796,780.0,Overnight,2023-08-28,2023-08-29,5
ORD08221,CUST0303,North,Jaipur,P004,Mechanical Keyboard,Electronics,4,2499,0.1,8996.4,1491.74,Express,2024-06-12,2024-06-14,5
ORD08222,CUST0703,Central,Gwalior,P007,Women's Kurta Set,Clothing,5,999,0,4995,1876.09,Express,2023-01-27,2023-01-29,4
ORD08223,CUST0422,North,Delhi,P010,Cotton Hoodie,Clothing,5,1299,0.2,5196.0,1136.95,Standard,2023-09-06,2023-09-11,5
ORD08224,CUST0273,East,Ranchi,P019,Yoga Mat,Sports,2,699,0.1,1258.2,191.58,Standard,2023-04-24,2023-04-29,2
ORD08225,CUST0756,West,Ahmedabad,P003,USB-C Hub,Electronics,3,699,0.25,1572.75,334.84,Standard,2023-06-01,2023-06-06,4
ORD08226,CUST0509,East,Bhubaneswar,P008,Denim Jacket,Clothing,5,1799,0.2,7196.0,1350.99,Standard,2024-06-18,2024-06-23,1
ORD08227,CUST0079,North,Amritsar,P009,Yoga Pants,Clothing,3,899,0.2,2157.6,325.59,Overnight,2023-12-01,2023-12-02,5
ORD08228,CUST0963,South,Coimbatore,P009,Yoga Pants,Clothing,2,899,0.1,1618.2,467.39,Standard,2023-12-14,2023-12-19,4
ORD08229,CUST0632,West,Surat,P002,Laptop Stand,Electronics,5,899,0.15,3820.75,471.73,Standard,2024-04-17,2024-04-22,5
ORD08230,CUST0129,North,Delhi,P006,Men's Running Shoes,Clothing,3,1899,0.05,5412.15,1441.98,Standard,2023-03-12,2023-03-17,3
ORD08231,CUST0024,South,Hyderabad,P012,Bookshelf 5-Tier,Furniture,3,4599,0.05,13107.15,1855.67,Express,2023-07-28,2023-07-30,4
ORD08232,CUST0928,South,Bangalore,P007,Women's Kurta Set,Clothing,4,999,0.1,3596.4,868.73,Express,2023-10-17,2023-10-19,1
ORD08233,CUST0450,East,Guwahati,P002,Laptop Stand,Electronics,2,899,0.1,1618.2,322.75,Standard,2024-03-03,2024-03-08,4
ORD08234,CUST0580,North,Delhi,P010,Cotton Hoodie,Clothing,3,1299,0.1,3507.3,431.83,Same Day,2023-08-14,2023-08-14,5
ORD08235,CUST0201,South,Hyderabad,P008,Denim Jacket,Clothing,3,1799,0.05,5127.15,1752.44,Standard,2023-07-21,2023-07-26,4
ORD08236,CUST1062,North,Lucknow,P003,USB-C Hub,Electronics,4,699,0,2796,589.56,Standard,2023-07-22,2023-07-27,4
ORD08237,CUST0426,West,Pune,P009,Yoga Pants,Clothing,5,899,0.05,4270.25,1255.06,Standard,2023-04-11,2023-04-16,5
ORD08238,CUST1170,West,Pune,P010,Cotton Hoodie,Clothing,2,1299,0.05,2468.1,509.06,Overnight,2023-04-07,2023-04-08,4
ORD08239,CUST0404,West,Surat,P003,USB-C Hub,Electronics,3,699,0,2097,653.46,Overnight,2024-06-14,2024-06-15,4
ORD08240,CUST0724,North,Chandigarh,P007,Women's Kurta Set,Clothing,1,999,0,999,167.67,Standard,2023-12-31,2024-01-05,3
ORD08241,CUST0383,South,Chennai,P005,Webcam HD,Electronics,4,1599,0,6396,1309.64,Standard,2023-03-30,2023-04-04,4
ORD08242,CUST0663,North,Chandigarh,P007,Women's Kurta Set,Clothing,1,999,0.1,899.1,249.5,Standard,2023-04-18,2023-04-23,5
ORD08243,CUST0537,South,Chennai,P003,USB-C Hub,Electronics,4,699,0.15,2376.6,445.28,Standard,2024-03-22,2024-03-27,5
ORD08244,CUST0303,North,Jaipur,P016,Data Science Handbook,Books,4,699,0.15,2376.6,673.67,Standard,2023-11-23,2023-11-28,5
ORD08245,CUST0423,West,Surat,P011,Office Desk Chair,Furniture,4,8999,0,35996,8838.15,Express,2023-08-19,2023-08-21,4
ORD08246,CUST1134,West,Nagpur,P015,Python Programming,Books,2,499,0.15,848.3,320.54,Standard,2023-02-16,2023-02-21,5
ORD08247,CUST0080,North,Delhi,P019,Yoga Mat,Sports,4,699,0.05,2656.2,784.7,Overnight,2023-02-24,2023-02-25,4
ORD08248,CUST0027,West,Surat,P016,Data Science Handbook,Books,3,699,0.1,1887.3,634.03,Same Day,2023-06-24,2023-06-24,2
ORD08249,CUST0340,West,Mumbai,P005,Webcam HD,Electronics,1,1599,0.05,1519.05,569.27,Same Day,2023-08-08,2023-08-08,5
ORD08250,CUST1012,North,Jaipur,P010,Cotton Hoodie,Clothing,1,1299,0.1,1169.1,233.78,Express,2023-07-16,2023-07-18,4
ORD08251,CUST0902,West,Ahmedabad,P017,Business Strategy,Books,4,399,0.1,1436.4,250.45,Express,2023-07-02,2023-07-04,4
ORD08252,CUST0599,Central,Indore,P009,Yoga Pants,Clothing,2,899,0.1,1618.2,318.42,Standard,2024-03-08,2024-03-13,4
ORD08253,CUST1044,South,Kochi,P007,Women's Kurta Set,Clothing,4,999,0,3996,1131.05,Express,2024-05-26,2024-05-28,5
ORD08254,CUST0223,East,Bhubaneswar,P018,Cricket Bat,Sports,5,1499,0.1,6745.5,2142.74,Standard,2024-06-05,2024-06-10,4
ORD08255,CUST0597,South,Hyderabad,P017,Business Strategy,Books,4,399,0,1596,598.4,Overnight,2023-03-11,2023-03-12,5
ORD08256,CUST1031,East,Ranchi,P015,Python Programming,Books,3,499,0.05,1422.15,474.05,Express,2023-08-31,2023-09-02,4
ORD08257,CUST0851,West,Ahmedabad,P017,Business Strategy,Books,5,399,0,1995,590.41,Overnight,2023-04-08,2023-04-09,5
ORD08258,CUST1057,Central,Raipur,P003,USB-C Hub,Electronics,1,699,0,699,170.67,Overnight,2024-06-17,2024-06-18,4
ORD08259,CUST0149,East,Patna,P007,Women's Kurta Set,Clothing,5,999,0,4995,1257.2,Express,2024-02-08,2024-02-10,4
ORD08260,CUST1037,West,Mumbai,P017,Business Strategy,Books,1,399,0,399,133.88,Standard,2023-03-08,2023-03-13,4
ORD08261,CUST0395,South,Hyderabad,P014,Bedside Table,Furniture,4,3299,0.15,11216.6,1757.07,Same Day,2024-06-11,2024-06-11,5
ORD08262,CUST1190,South,Coimbatore,P016,Data Science Handbook,Books,3,699,0,2097,665.53,Standard,2023-12-24,2023-12-29,5
ORD08263,CUST0781,East,Bhubaneswar,P007,Women's Kurta Set,Clothing,4,999,0.1,3596.4,970.2,Standard,2023-09-26,2023-10-01,5
ORD08264,CUST1079,East,Patna,P016,Data Science Handbook,Books,4,699,0.2,2236.8,474.27,Standard,2024-02-14,2024-02-19,3
ORD08265,CUST0951,South,Bangalore,P008,Denim Jacket,Clothing,4,1799,0,7196,1956.55,Standard,2023-11-13,2023-11-18,5
ORD08266,CUST0747,East,Ranchi,P008,Denim Jacket,Clothing,1,1799,0.1,1619.1,195.07,Overnight,2024-01-03,2024-01-04,4
ORD08267,CUST0044,West,Surat,P009,Yoga Pants,Clothing,1,899,0.1,809.1,299.05,Standard,2023-08-14,2023-08-19,4
ORD08268,CUST1199,North,Lucknow,P005,Webcam HD,Electronics,5,1599,0.25,5996.25,2161.17,Standard,2023-07-28,2023-08-02,5
ORD08269,CUST0274,South,Chennai,P010,Cotton Hoodie,Clothing,2,1299,0.05,2468.1,568.84,Express,2024-05-16,2024-05-18,5
ORD08270,CUST0603,North,Delhi,P020,Fitness Dumbbells,Sports,4,1999,0.1,7196.4,1078.61,Overnight,2023-07-27,2023-07-28,4
ORD08271,CUST0974,West,Mumbai,P017,Business Strategy,Books,4,399,0.05,1516.2,220.05,Overnight,2024-02-14,2024-02-15,3
ORD08272,CUST0113,South,Hyderabad,P017,Business Strategy,Books,3,399,0.1,1077.3,263.92,Standard,2024-04-02,2024-04-07,4
ORD08273,CUST0167,East,Ranchi,P006,Men's Running Shoes,Clothing,1,1899,0,1899,263.12,Standard,2023-03-29,2023-04-03,5
ORD08274,CUST0908,South,Coimbatore,P005,Webcam HD,Electronics,5,1599,0.2,6396.0,2102.3,Express,2023-07-05,2023-07-07,4
ORD08275,CUST1027,East,Bhubaneswar,P016,Data Science Handbook,Books,3,699,0,2097,543.67,Standard,2024-02-03,2024-02-08,1
ORD08276,CUST0959,Central,Bhopal,P001,Wireless Earbuds,Electronics,4,1299,0.05,4936.2,1530.08,Standard,2023-12-08,2023-12-13,5
ORD08277,CUST0336,West,Mumbai,P017,Business Strategy,Books,1,399,0.15,339.15,128.5,Standard,2023-01-13,2023-01-18,4
ORD08278,CUST0183,North,Chandigarh,P009,Yoga Pants,Clothing,2,899,0.15,1528.3,481.07,Express,2023-04-15,2023-04-17,5
ORD08279,CUST0754,North,Lucknow,P015,Python Programming,Books,4,499,0,1996,369.44,Express,2023-12-19,2023-12-21,4
ORD08280,CUST0489,South,Hyderabad,P015,Python Programming,Books,2,499,0,998,177.07,Standard,2023-06-05,2023-06-10,4
ORD08281,CUST0393,East,Bhubaneswar,P001,Wireless Earbuds,Electronics,3,1299,0.05,3702.15,1325.45,Express,2024-05-01,2024-05-03,5
ORD08282,CUST0107,South,Chennai,P009,Yoga Pants,Clothing,4,899,0.1,3236.4,637.66,Standard,2024-02-29,2024-03-05,5
ORD08283,CUST0874,Central,Indore,P010,Cotton Hoodie,Clothing,5,1299,0.1,5845.5,1289.08,Standard,2024-02-12,2024-02-17,4
ORD08284,CUST0753,Central,Jabalpur,P015,Python Programming,Books,5,499,0.05,2370.25,822.47,Express,2024-05-15,2024-05-17,5
ORD08285,CUST0929,South,Chennai,P008,Denim Jacket,Clothing,1,1799,0,1799,621.61,Express,2023-08-29,2023-08-31,1
ORD08286,CUST1040,West,Surat,P012,Bookshelf 5-Tier,Furniture,1,4599,0.05,4369.05,1356.04,Same Day,2023-10-04,2023-10-04,3
ORD08287,CUST1002,East,Kolkata,P019,Yoga Mat,Sports,4,699,0,2796,804.82,Express,2023-07-26,2023-07-28,3
ORD08288,CUST0477,South,Coimbatore,P015,Python Programming,Books,4,499,0.05,1896.2,579.73,Express,2023-10-20,2023-10-22,4
ORD08289,CUST0754,North,Lucknow,P009,Yoga Pants,Clothing,2,899,0.25,1348.5,423.9,Express,2023-01-23,2023-01-25,5
ORD08290,CUST0260,West,Pune,P018,Cricket Bat,Sports,5,1499,0.15,6370.75,894.54,Standard,2023-04-21,2023-04-26,1
ORD08291,CUST0883,North,Lucknow,P009,Yoga Pants,Clothing,5,899,0.1,4045.5,852.35,Standard,2023-07-15,2023-07-20,4
ORD08292,CUST0921,North,Chandigarh,P016,Data Science Handbook,Books,4,699,0.05,2656.2,782.23,Overnight,2023-06-26,2023-06-27,3
ORD08293,CUST0270,South,Coimbatore,P018,Cricket Bat,Sports,4,1499,0,5996,1024.05,Standard,2023-03-16,2023-03-21,5
ORD08294,CUST0924,East,Patna,P007,Women's Kurta Set,Clothing,5,999,0.15,4245.75,777.52,Standard,2023-06-03,2023-06-08,2
ORD08295,CUST0491,North,Delhi,P016,Data Science Handbook,Books,2,699,0.05,1328.1,172.21,Same Day,2024-01-19,2024-01-19,4
ORD08296,CUST0084,East,Bhubaneswar,P003,USB-C Hub,Electronics,4,699,0,2796,890.43,Standard,2023-09-02,2023-09-07,5
ORD08297,CUST1192,West,Surat,P002,Laptop Stand,Electronics,2,899,0.1,1618.2,231.99,Express,2023-04-18,2023-04-20,4
ORD08298,CUST1123,West,Ahmedabad,P020,Fitness Dumbbells,Sports,3,1999,0.05,5697.15,1492.39,Overnight,2023-09-07,2023-09-08,5
ORD08299,CUST0804,West,Pune,P003,USB-C Hub,Electronics,4,699,0.05,2656.2,850.29,Standard,2023-06-16,2023-06-21,5
ORD08300,CUST1056,North,Chandigarh,P016,Data Science Handbook,Books,1,699,0.2,559.2,156.63,Standard,2024-05-09,2024-05-14,4
ORD08301,CUST0931,South,Hyderabad,P002,Laptop Stand,Electronics,1,899,0,899,131.45,Standard,2024-05-09,2024-05-14,4
ORD08302,CUST1053,West,Surat,P004,Mechanical Keyboard,Electronics,5,2499,0,12495,4305.48,Standard,2024-05-28,2024-06-02,3
ORD08303,CUST0785,West,Mumbai,P006,Men's Running Shoes,Clothing,4,1899,0.1,6836.4,2189.31,Overnight,2023-12-30,2023-12-31,5
ORD08304,CUST0402,East,Patna,P004,Mechanical Keyboard,Electronics,2,2499,0.05,4748.1,1315.83,Overnight,2023-04-24,2023-04-25,2
ORD08305,CUST0226,West,Mumbai,P008,Denim Jacket,Clothing,2,1799,0,3598,1098.87,Overnight,2023-06-22,2023-06-23,5
ORD08306,CUST0637,North,Jaipur,P001,Wireless Earbuds,Electronics,2,1299,0.1,2338.2,729.35,Express,2024-03-31,2024-04-02,4
ORD08307,CUST0696,West,Mumbai,P015,Python Programming,Books,2,499,0.1,898.2,326.14,Standard,2023-06-02,2023-06-07,2
ORD08308,CUST0323,West,Surat,P015,Python Programming,Books,3,499,0.15,1272.45,216.6,Standard,2023-11-27,2023-12-02,5
ORD08309,CUST0022,North,Chandigarh,P017,Business Strategy,Books,1,399,0.25,299.25,92.65,Express,2023-04-08,2023-04-10,4
